id,subject,chapter,group,case_stem,image,question,option_a,option_b,option_c,option_d,option_e,option_f,correct_answer,explanation
ngoai-02800,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,Bệnh nhân gãy ổ cối có mảnh vỡ rời di lệch trong nội khớp. Tiêu chuẩn vàng (ngưỡng kích thước di lệch bề mặt sụn khớp) để ra quyết định bắt buộc phẫu thuật kết hợp xương bên trong (ORIF) là bao nhiêu?,Di lệch > 0.5 mm,Di lệch > 2 mm,Di lệch > 10 mm,"Chỉ cần gãy là phải mổ, không cần đo",,,b,"Ngưỡng tiêu chuẩn quốc tế: Bề mặt sụn khớp háng chịu lực cực lớn. Bất kỳ sự khấp khểnh mặt khớp nào > 2mm (hoặc lọt mảnh xương nội khớp) đều sẽ dẫn đến thoái hóa khớp nhanh chóng, bắt buộc phải mổ mở nắn chỉnh giải phẫu tuyệt đối."
ngoai-02801,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,Phương pháp điều trị bảo tồn (kéo tạ qua lồi củ xương chày hoặc bất động) trong gãy ổ cối ĐƯỢC chỉ định khi nào?,Gãy ổ cối trật khớp háng ra sau không nắn vào được,"Gãy ổ cối ít di lệch (<2mm), hoặc nếp xốp gãy nằm ở vùng không chịu lực trọng yếu (thành trước dưới)",Có mảnh vụn xương lọt kẹt trong khe khớp,Gãy kèm theo đứt dây thần kinh tọa,,,b,"Nếu gãy không di lệch, khớp háng duy trì được sự tương hợp đồng tâm hình cầu (congruence) trong suốt quá trình vận động trên màn hình huỳnh quang, bệnh nhân hoàn toàn có thể điều trị bảo tồn tránh cuộc mổ lớn rủi ro cao."
ngoai-02802,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,Một bệnh nhân vỡ chậu vỡ xương dọc (Tile C) có di lệch nửa chậu trượt lên trên. Phương án xử trí tạm thời hiệu quả nhất để giảm đau và kéo nửa chậu xuống chờ phẫu thuật triệt để là gì?,Bó bột chậu đưng,Kéo liên tục qua lồi củ xương chày trọng lượng lớn (1/7-1/6 trọng lượng cơ thể) ở chân tổn thương,,,,,b,"Lực xé dọc xé rách hệ thống giữ chậu hông làm nửa chậu trượt lên. Đặt xuyên đinh kéo tạ liên tục tại lồi củ xương chày sẽ mượn lực dọc trục chi dưới kéo nửa xương chậu và ổ cối xuống dần vị trí ban đầu, chuẩn bị tốt cho mổ bắt vít. C. Mang nẹp gối D. Đặt bao cát quanh hông"
ngoai-02803,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,Phương pháp phẫu thuật kết hợp xương kinh điển và vững chắc nhất để cố định khớp cùng chậu bị đứt toác từ phía sau là gì?,Buộc dây thép chữ số 8,Đóng đinh nội tủy xương chậu,Bắt vít chậu - cùng (Ilio-sacral screws) dưới màn hình tăng sáng X-quang xuyên từ cánh chậu qua rãnh xương cùng vào thân đốt sống S1,Khâu phục hồi dây chằng bằng chỉ tiêu,,,c,"Vít chậu cùng là tiêu chuẩn vàng cố định cột chậu sau. Phẫu thuật viên sử dụng máy C-arm hướng dẫn bắt 1 hoặc 2 con vít ren bán phần cỡ lớn (7.0-7.3mm) nằm kẹt trong hành lang an toàn của xương cùng S1, giữ chặt 2 xương lại."
ngoai-02804,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,Đường mổ Kocher-Langenbeck ở vùng hông là đường tiếp cận kinh điển để can thiệp phẫu thuật cấu trúc nào của xương chậu?,Khớp mu phía trước,Cột sau và thành sau của ổ cối,Ngành chậu mu,Bàng quang,,,b,"Đường Kocher-Langenbeck (mổ phía sau mông, tách cơ mông lớn) bộc lộ hoàn hảo mặt sau của khớp háng. Đây là đường mổ số 1 để xử lý các gãy cột sau, vỡ thành sau ổ cối và lấy mảnh rời lọt vào khớp từ phía sau."
ngoai-02805,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,"Trong điều trị vỡ xương chậu hở có kèm theo vết rách lớn rỉ dịch phân ở trực tràng và tầng sinh môn, phẫu thuật nào bắt buộc phải thực hiện kết hợp trong thì cấp cứu đầu tiên?",Nối trực tràng tận - tận ngay lập tức,"Làm hậu môn nhân tạo (Colostomy) chủ động trên dòng (đại tràng sigma) để chuyển hướng phân, tránh làm nhiễm trùng ổ gãy xương chậu",Khâu kín da tầng sinh môn và cho về,Cắt toàn bộ đại tràng,,,b,"Gãy hở xương chậu ra sau tầng sinh môn (nhiễm phân) có tỷ lệ tử vong cực cao do nhiễm khuẩn huyết. Bắt buộc phải làm hậu môn nhân tạo để cách ly phân khỏi vết thương xương rách nát ngóc ngách, rửa sạch vùng rách tủy xương và để hở."
ngoai-02806,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,"Bệnh nhân có vết thương gãy hở ngành xương mu do cọc nhọn đâm xuyên vùng bẹn. Theo phân loại chấn thương phần mềm và nguyên tắc ngoại khoa, tổn thương này cần xử lý dự phòng loại kháng sinh ưu tiên nào do tính chất nguy hiểm của môi trường?",Cefotaxim đơn thuần,Kháng sinh chống nấm liều cao,Tiêm Penicillin liều cao hoặc Metronidazole phối hợp để dự phòng vi khuẩn yếm khí (Clostridium) gây hoại thư sinh hơi và uốn ván,Thuốc sát khuẩn ngoài da là đủ,,,c,"Vùng bẹn, đáy chậu, trực tràng cực kỳ nhiều vi khuẩn yếm khí. Vết đâm sâu ngóc ngách thiếu oxy dễ sinh hoại thư sinh hơi. Việc dùng kháng sinh đánh mạnh nhóm yếm khí là bắt buộc sinh tử cùng với cắt lọc triệt để."
ngoai-02807,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,"Yếu tố tĩnh mạch chậu bị chèn ép, lớp nội mạc tổn thương và tình trạng bất động do gãy xương chậu tạo nên tam chứng Virchow. Biến chứng y khoa nguy hiểm nào rình rập bệnh nhân trong giai đoạn hậu phẫu tuần 1 - tuần 2?",Sốc phản vệ,Hội chứng khoang bụng,Huyết khối tĩnh mạch sâu chi dưới (DVT) bong ra gây thuyên tắc phổi (PE) đột tử,Loét dạ dày stress,,,c,Phẫu thuật vùng chậu hông là đỉnh cao của nguy cơ tạo huyết khối mạch máu. Thuyên tắc phổi là nguyên nhân tử vong đột ngột hàng đầu giai đoạn muộn. Bệnh nhân bắt buộc phải được dự phòng bằng Heparin trọng lượng phân tử thấp khi nguy cơ chảy máu đã qua.
ngoai-02808,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,"Sau khi nắn trật khớp háng ra sau và mổ kết hợp xương vỡ thành sau ổ cối, biến chứng muộn nào do tổn thương thiếu máu nuôi dưỡng trực tiếp gây ra ở chỏm xương đùi?",Dính khớp háng tự nhiên,Hoại tử vô khuẩn chỏm xương đùi (Avascular necrosis - AVN),Cốt hóa lạc chỗ toàn cơ mông,Nhiễm trùng lao khớp háng,,,b,"Động mạch nuôi chỏm (nhánh mũ đùi trong) rất dễ bị xoắn vặn và đứt khi chỏm trật khỏi ổ cối kèm mảnh vỡ thành sau. Nắn trật càng muộn, nguy cơ hoại tử vô khuẩn chỏm càng cao (thường biểu hiện xẹp chỏm sau 1-2 năm)."
ngoai-02809,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,Đánh giá chất lượng cuộc phẫu thuật kết hợp xương gãy ổ cối chủ yếu dựa vào tiêu chí hình ảnh nào trên phim Xquang và CT sau mổ?,Độ đẹp của vết khâu ngoài da,Số lượng vít bắt được càng nhiều càng tốt,Sự khôi phục hoàn hảo bậc thềm mặt khớp (không còn di lệch mặt sụn) và sự tương hợp đồng tâm của chỏm đùi với ổ cối,Kích thước can xương lớn dần,,,c,"Tiêu chuẩn đánh giá kết quả của Letournel và Matta: Nắn chỉnh tuyệt hảo là mặt khớp di lệch < 1mm. Từ 1- 3mm là khá. >3mm là tồi, tỷ lệ thoái hóa khớp cực kỳ cao. Khôi phục giải phẫu mặt khớp là mục tiêu tối thượng."
ngoai-02810,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,"Biến chứng tiết niệu - sinh dục nào sau đây rất phổ biến ở nam giới sau vỡ vòng chậu phía trước (gãy ngành chậu mu, đứt rách niệu đạo sau)?",Tiểu đường thứ phát,Vô sinh do tắc ống dẫn tinh,Hẹp niệu đạo kéo dài và rối loạn cương dương (liệt dương) do tổn thương đám rối thần kinh hang,Phì đại tiền liệt tuyến,,,c,"Đám rối thần kinh chi phối cương dương đi sát ngay bờ ngoài tuyến tiền liệt và khớp mu. Chấn thương dập nát hoặc phẫu thuật quá bạo lực vùng này dễ làm đứt bó thần kinh, gây liệt dương vĩnh viễn và hẹp niệu đạo dai dẳng."
ngoai-02811,ngoai,Vỡ xương chậu - gãy ổ cối,Chấn thương chỉnh hình,,,"Đối với bệnh nhân vỡ xương chậu có chèn ép rễ thần kinh thắt lưng cùng (S1) đang liệt tủy, dấu hiệu muộn trên lâm sàng nào sau đây phản ánh di chứng teo cơ do mất chi phối vận động mạn tính?",Mất phản xạ da bụng,"Teo nhóm cơ mông lớn và cơ bắp chân sau (cơ sinh đôi), mất khả năng kiễng gót bàn chân",Teo khối cơ tứ đầu đùi mặt trước,Bàn tay vuốt trụ,,,b,Rễ S1 chi phối cơ mông lớn và nhóm cơ gấp lòng bàn chân ở bắp chân (Gastroc-soleus). Chèn ép rễ S1 kéo dài không phục hồi sẽ gây teo lõm cơ bắp chân và bệnh nhân đi lại không thể nhón gót chân lên được.
ngoai-02812,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Dị tật hậu môn trực tràng là bệnh lý bẩm sinh xảy ra do sự phát triển bất thường của cấu trúc phôi thai nào?,Ống rốn ruột.,Vách niệu trực tràng.,Nụ niệu quản.,Ống Wolff.,,,b,Sự phân chia không hoàn toàn của ổ nhớp bởi vách niệu trực tràng (urorectal septum) trong thời kỳ phôi thai từ tuần 4 đến tuần 7 sẽ dẫn đến dị tật hậu môn trực tràng. Ý cần nhớ: Ổ nhớp và vách niệu trực tràng là nguồn gốc phôi thai học kinh điển.
ngoai-02813,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Tần suất mắc dị tật hậu môn trực tràng ở trẻ sơ sinh sống ước tính khoảng bao nhiêu?,1/500 đến 1/1.000.,1/4.000 đến 1/5.000.,1/10.000 đến 1/15.000.,1/20.000 đến 1/25.000.,,,b,Đây là dị tật tiêu hóa bẩm sinh khá thường gặp với tỉ lệ khoảng 1 trên 4.000 đến 5.000 trẻ sinh sống. Nam gặp nhiều hơn nữ một chút.
ngoai-02814,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Hội chứng đa dị tật phối hợp nào sau đây thường đi kèm với dị tật hậu môn trực tràng nhất?,Hội chứng Down.,Hội chứng VACTERL.,Hội chứng Patau.,Hội chứng Turner.,,,b,"VACTERL là chuỗi đa dị tật thường đi kèm nhất, bao gồm: Cột sống (V), Hậu môn trực tràng (A), Tim (C), Khí quản - Thực quản (TE), Thận (R), và Chi (L). Khoảng 50-60% bệnh nhân dị tật HMTT có dị tật phối hợp."
ngoai-02815,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Đặc điểm phân loại cao - thấp trong dị tật hậu môn trực tràng kinh điển (theo Wingspread) dựa vào vị trí của túi cùng trực tràng so với cấu trúc giải phẫu nào?,Cơ thắt ngoài hậu môn.,Cơ thắt trong hậu môn.,Cơ nâng hậu môn.,Dây chằng bẹn.,,,c,"Bẫy kinh điển: Việc phân loại dị tật thành thể cao, trung gian hay thấp được xác định dựa vào vị trí của túi cùng trực tràng nằm trên, ngang qua, hay nằm dưới phức hợp cơ nâng hậu môn."
ngoai-02816,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Sự phân bố đường rò trong dị tật hậu môn trực tràng có sự khác biệt rõ rệt về giới tính. Đặc điểm nào sau đây là đúng?,"Trẻ nam thường có đường rò ra da (tầng sinh môn), trẻ nữ không có đường rò.","Trẻ nữ thường rò vào đường tiết niệu, trẻ nam rò vào đường sinh dục.","Trẻ nam thường rò vào đường tiết niệu, trẻ nữ thường rò vào đường sinh dục.",Cả hai giới đều chủ yếu rò vào bàng quang.,,,c,"Do đặc điểm giải phẫu, trẻ nam thường rò vào niệu đạo hoặc bàng quang, trong khi trẻ nữ thường rò vào tiền đình, âm đạo hoặc tạo thành ổ nhớp."
ngoai-02817,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Loại dị tật hậu môn trực tràng nào sau đây thường được xếp vào nhóm ""dị tật thấp""?",Teo trực tràng.,Bất sản trực tràng có rò niệu đạo tuyến tiền liệt.,Hẹp hậu môn và rò tầng sinh môn.,Tồn tại ổ nhớp.,,,c,"Hẹp hậu môn hoặc rò ra tầng sinh môn (đường rò mở ra da ở vị trí bất thường nhưng vẫn dưới cơ nâng) là những dị tật thể thấp. Các loại rò vào niệu đạo, bàng quang hoặc ổ nhớp đều là thể cao/trung gian."
ngoai-02818,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Cơ chế bệnh sinh của hiện tượng trẻ nam đi tiểu có lẫn phân su là do:,Phân su trào ngược từ âm đạo vào niệu đạo.,Có đường rò thông thương giữa trực tràng và đường tiết niệu.,Nhiễm trùng tiết niệu thứ phát sinh hơi và tống dịch đục ra ngoài.,,,,b,Trực tràng bít tịt nhưng lại có một đường rò nối vào niệu đạo (hoặc bàng quang). Phân su từ trực tràng đi qua đường rò này vào đường niệu và được tống ra ngoài cùng với nước tiểu. D. Rối loạn cơ thắt cổ bàng quang do liệt thần kinh cùng.
ngoai-02819,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Tại sao các dị tật hậu môn trực tràng thể cao thường có tiên lượng phục hồi chức năng giữ phân kém hơn thể thấp?,Do đường rò của thể cao luôn gây nhiễm trùng huyết.,Do trực tràng không đâm xuyên qua phức hợp cơ nâng nên cơ thắt kém phát triển.,Do thể cao luôn đi kèm với teo ruột non.,Do thần kinh hoành bị tổn thương trong thời kỳ bào thai.,,,b,"Ở thể cao, trực tràng dừng lại trên cơ nâng hậu môn. Phức hợp cơ thắt hậu môn (đặc biệt cơ thắt ngoài và cơ nâng) thường thiểu sản, yếu, kết hợp với tổn thương đám rối thần kinh cùng khiến chức năng tự chủ đại tiện rất kém."
ngoai-02820,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Bệnh lý ""tồn tại ổ nhớp"" ở bé gái là sự kết hợp của 3 hệ thống cơ quan nào đổ chung vào một lỗ duy nhất ở tầng sinh môn?","Tiêu hóa, tiết niệu, sinh dục.","Tiêu hóa, tiết niệu, hô hấp.","Hô hấp, tuần hoàn, sinh dục.","Tiêu hóa, sinh dục, bạch huyết.",,,a,"Ổ nhớp là thể dị tật phức tạp nhất ở nữ, khi niệu đạo (tiết niệu), âm đạo (sinh dục) và trực tràng (tiêu hóa) không tách ra mà cùng đổ vào một ống chung, mở ra tầng sinh môn bằng một lỗ duy nhất."
ngoai-02821,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Ở trẻ có dị tật hậu môn trực tràng không có đường rò (trực tràng tịt hoàn toàn), cơ chế gây ra triệu chứng muộn là gì?",Mất nước điện giải do ỉa chảy liên tục.,Tắc ruột sơ sinh cơ học ở đoạn thấp.,Viêm phúc mạc do vỡ bàng quang.,Tăng áp lực tĩnh mạch cửa cấp tính.,,,b,"Khi không có đường rò giải áp, phân su và hơi bị ứ đọng hoàn toàn, gây giãn to đại tràng phía trên, dẫn đến bệnh cảnh tắc ruột sơ sinh muộn (bụng chướng dần, nôn dịch xanh) sau 24-48 giờ."
ngoai-02822,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Sự bất thường của cấu trúc xương nào sau đây tác động trực tiếp nhất đến cơ chế tự chủ đại tiện của bệnh nhân dị tật hậu môn trực tràng?,Xương chậu.,Xương đùi.,Xương cùng cụt.,Xương mu.,,,c,Sự phát triển của xương cùng cụt đi liền với sự phát triển của đám rối thần kinh cùng (S2-S4) chi phối phức hợp cơ thắt. Thiếu hụt các đốt sống cùng (sacral agenesis) đồng nghĩa với liệt cơ thắt và mất khả năng nhịn tiêu.
ngoai-02823,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Hậu quả sinh lý bệnh của việc làm hậu môn nhân tạo kiểu ""quai"" (loop colostomy) thay vì kiểu ""hai đầu ra da"" ở bệnh nhi dị tật thể cao là gì?",Trực tràng bị teo nhỏ hoàn toàn không thể nối lại.,"Phân có thể tràn sang quai ruột xa, đi qua đường rò vào hệ tiết niệu gây nhiễm khuẩn niệu tái diễn.",Hoại tử toàn bộ đại tràng Sigma.,Gây ra bệnh phình đại tràng bẩm sinh.,,,b,"Hậu môn nhân tạo kiểu quai không cắt đứt hoàn toàn dòng phân. Phân rớt sang đoạn ruột xa, đi vào trực tràng và lọt qua đường rò niệu đạo/bàng quang gây nhiễm khuẩn tiết niệu nặng nề. Do đó phải làm hậu môn nhân tạo 2 đầu cách xa nhau."
ngoai-02824,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Khám lâm sàng thường quy quan trọng nhất tại phòng đẻ để phát hiện dị tật hậu môn trực tràng ở trẻ sơ sinh là:,Chụp X-quang bụng không chuẩn bị ngay lập tức.,Đặt sonde dạ dày kiểm tra dịch mật.,Quan sát tầng sinh môn và đút nhiệt kế/ống thông vào hậu môn.,Bắt mạch bẹn hai bên.,,,c,"Bác sĩ sơ sinh phải quan sát xem trẻ có lỗ hậu môn ở vị trí bình thường không, và dùng ống thông mềm hoặc nhiệt kế đút nhẹ vào để khẳng định hậu môn thông suốt, không bị màng bít hay hẹp."
ngoai-02825,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Dấu hiệu lâm sàng đặc trưng nhất của dị tật ""rò tầng sinh môn"" ở trẻ sơ sinh nam là:",Trẻ không đi tiểu được.,Nước tiểu đục như sữa.,Có hạt phân su xuất hiện ở nếp nhăn rìa hậu môn hoặc kẽ bìu.,Bụng chướng căng bóng ngay sau đẻ 1 giờ.,,,c,"Bẫy lâm sàng: Trẻ không có lỗ hậu môn đúng vị trí, nhưng thấy phân su rỉ ra ở dải băng biểu mô dọc từ vị trí hậu môn bình thường lên tới bìu (gọi là dải quai xách - bucket handle)."
ngoai-02826,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Khi khám tầng sinh môn một bé trai không có lỗ hậu môn, dấu hiệu nào sau đây gợi ý mạnh mẽ đây là dị tật thể THẤP?","Đáy chậu phẳng lì, không có rãnh liên phân.",Nước tiểu có lẫn phân su.,Có vết tích lỗ hậu môn nhưng kích thích không thấy co thắt.,"Có ""hạt ngọc phân su"" (meconium pearl) dọc theo rãnh đáy chậu.",,,d,"Dấu hiệu ""hạt ngọc phân su"" hoặc đường rò biểu mô (quai xách) chạy dọc đáy chậu lên gốc bìu là dấu hiệu lâm sàng chắc chắn của rò tầng sinh môn (dị tật thể thấp), có thể mổ 1 thì từ dưới lên."
ngoai-02827,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Ở trẻ nữ, khám thấy phân su chảy ra từ vị trí ngay phía ngoài màng trinh, trong khe môi bé. Đây là chẩn đoán lâm sàng của thể bệnh nào?",Rò bàng quang.,Tồn tại ổ nhớp.,Rò tiền đình.,Rò tầng sinh môn.,,,c,Rò tiền đình (Vestibular fistula) là khi lỗ rò nằm ở khu vực tiền đình âm hộ (ngay ngoài màng trinh). Rất dễ nhầm với rò âm đạo nếu banh không kỹ. Đây là dị tật phổ biến nhất ở nữ.
ngoai-02828,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Một bé gái sơ sinh được khám tầng sinh môn, bác sĩ chỉ thấy duy nhất 1 lỗ trên đáy chậu (không thấy riêng biệt lỗ niệu đạo, âm đạo, hậu môn). Chẩn đoán hướng tới là gì?",Rò tiền đình.,Tồn tại ổ nhớp.,Rò tầng sinh môn.,Teo âm đạo bẩm sinh.,,,b,"Đặc trưng lâm sàng kinh điển của tồn tại ổ nhớp (Cloaca) là chỉ có 1 lỗ duy nhất ở tầng sinh môn. Phân, nước tiểu và dịch tiết sinh dục đều thoát ra từ lỗ này."
ngoai-02829,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Việc quan sát thấy phân su xuất hiện qua ngả niệu đạo ở bé trai không có lỗ hậu môn cho phép kết luận điều gì về mặt ngoại khoa?,"Đây là dị tật thể thấp, chỉ cần nong hậu môn.","Đây là dị tật có đường rò vào hệ tiết niệu (cao hoặc trung gian), cần làm hậu môn nhân tạo.",Bệnh nhân bị tắc ruột phân su do xơ nang.,Bệnh nhân có bàng quang thần kinh.,,,b,Phân su trong nước tiểu ở nam giới là bằng chứng lâm sàng tuyệt đối của rò trực tràng - tiết niệu (niệu đạo hoặc bàng quang). Điều này đồng nghĩa với dị tật thể cao/trung gian và bắt buộc phải mổ làm hậu môn nhân tạo thì đầu.
ngoai-02830,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Trẻ sơ sinh không có lỗ hậu môn, bụng chướng dần sau 24h, hoàn toàn không thấy phân su rỉ ra ở tầng sinh môn hay trong nước tiểu. Cơ chế nào giải thích tình trạng chướng bụng này?",Tắc ruột do phân su đặc quánh (Hội chứng nút phân su).,Liệt ruột cơ năng do nhiễm trùng huyết sớm.,"Trực tràng tịt hoàn toàn (không có đường rò), gây tắc nghẽn cơ học ở ngõ ra thấp nhất.",Xoắn ruột non hoại tử.,,,c,"Dị tật không có đường rò (tịt hoàn toàn) chiếm khoảng 5%. Trẻ không xả được phân và hơi, dẫn đến hội chứng tắc ruột thấp rầm rộ với bụng chướng căng, quai ruột nổi sau 24-48 giờ."
ngoai-02831,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Đặc điểm của ""đáy chậu phẳng"" (flat perineum) trong dị tật hậu môn trực tràng cảnh báo điều gì cho phẫu thuật viên?",Cơ thắt hậu môn phát triển rất tốt.,Trẻ chắc chắn bị lồng ruột.,"Phức hợp cơ nâng hậu môn và cơ thắt rất thiểu sản, tiên lượng kiểm soát phân kém.",Trẻ bị thoát vị bẹn hai bên.,,,c,"Đáy chậu phẳng, mất rãnh liên mông (khe mông nông) gợi ý sự kém phát triển của hệ thống cơ đáy chậu và thường đi kèm với các dị tật thể cao hoặc bất sản xương cùng. Tiên lượng phục hồi chức năng rất dè dặt."
ngoai-02832,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Trong các dị tật phối hợp (VACTERL), cơ quan nào cần được thăm khám lâm sàng bằng ống nghe ngay lập tức ở trẻ không có lỗ hậu môn?",Khám khớp háng.,Khám nghe tim.,Khám thần kinh sọ não.,Khám thị lực.,,,b,"Dị tật tim bẩm sinh (C trong VACTERL) rất hay gặp (khoảng 30%) và đe dọa tính mạng trực tiếp, có thể ảnh hưởng đến quyết định gây mê hồi sức cấp cứu. Bắt buộc phải nghe tim và làm siêu âm tim."
ngoai-02833,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Khi kích thích vùng ""vết tích hậu môn"" (anal dimple) bằng kim hay gạc, nếu thấy da co nhúm lại hình nan hoa, điều này chứng tỏ:",Dấu hiệu của viêm da quanh rốn.,Lớp niêm mạc trực tràng đã lòi ra ngoài.,Sự tồn tại và hoạt động của cơ thắt ngoài hậu môn ở vị trí đó.,Trẻ đang bị đau do co thắt ruột.,,,c,Sự co rúm da vùng vết tích hậu môn khi bị kích thích chứng minh phức hợp cơ thắt ngoài ở vị trí đó vẫn còn chức năng. Đây là mốc giải phẫu quan trọng để tạo hình hậu môn sau này.
ngoai-02834,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Biện pháp chẩn đoán hình ảnh kinh điển nhất để xác định khoảng cách từ túi cùng trực tràng đến da tầng sinh môn là gì?,Chụp CT bụng có cản quang.,Chụp X-quang bụng không chuẩn bị tư thế đứng.,Chụp X-quang đầu dốc (Invertogram / phương pháp Wangensteen- Rice).,Chụp MRI tiểu khung.,,,c,Chụp đầu dốc (sau đẻ 18-24h) cho phép bóng hơi trong trực tràng nổi lên vị trí cao nhất (tức là đáy của túi cùng tịt). Đo khoảng cách từ bóng hơi này đến mốc cản quang đặt ở da đáy chậu giúp phân loại cao/thấp.
ngoai-02835,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Điều kiện bắt buộc về thời gian khi tiến hành chụp X-quang đầu dốc (Invertogram) ở trẻ sơ sinh là gì?,Chụp ngay trong giờ đầu tiên sau sinh.,Phải đợi ít nhất 18 đến 24 giờ sau sinh.,Đợi đến khi trẻ tròn 1 tháng tuổi.,Bất cứ lúc nào miễn là bụng chướng.,,,b,"Đây là ""bẫy kinh điển"". Phải đợi 18-24h để trẻ nuốt đủ khí và khí đó có thời gian di chuyển dọc theo ruột xuống lấp đầy hoàn toàn đoạn cuối trực tràng. Nếu chụp quá sớm, bóng hơi chưa tới đáy túi cùng sẽ chẩn đoán nhầm thành thể cao."
ngoai-02836,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Mốc khoảng cách kinh điển trên phim chụp X-quang đầu dốc (Invertogram) để phân biệt dị tật thể cao và thể thấp là bao nhiêu?,0.5 cm.,1.0 cm.,2.0 cm.,3.0 cm.,,,b,Quy ước kinh điển: Khoảng cách từ bóng hơi trực tràng đến mốc chỉ điểm ở da > 1 cm được coi là dị tật thể cao (hoặc trung gian). Khoảng cách < 1 cm được coi là dị tật thể thấp.
ngoai-02837,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Nguyên nhân nào sau đây có thể gây sai lệch kết quả phim Invertogram, làm túi cùng có vẻ ""cao"" hơn thực tế?",Trẻ nuốt quá nhiều hơi khi khóc.,Nút phân su đặc quánh kẹt ở đáy trực tràng ngăn không cho hơi đi xuống tận cùng.,Dùng mốc cản quang bằng chì thay vì đồng.,Chụp lúc trẻ đang ngủ say.,,,b,"Khí không xuyên qua được khối phân su đặc. Nếu phân su đóng đầy ở đoạn cuối, khí sẽ lơ lửng ở trên, làm khoảng cách hơi-da >1cm, khiến bác sĩ đánh giá nhầm là thể cao trong khi thực chất ruột đã xuống rất thấp."
ngoai-02838,ngoai,Dị tật hậu môn trực tràng,Nhi,,,"Trên siêu âm đáy chậu (perineal ultrasound) ở trẻ sơ sinh, khoảng cách từ túi cùng trực tràng đến da là bao nhiêu thì có thể chỉ định mổ 1 thì (tạo hình hậu môn ngay)?",> 20 mm.,> 15 mm.,< 10 mm.,,,,c,Hiện nay siêu âm đáy chậu đang dần thay thế phim đầu dốc. Khoảng cách trực tràng - da < 10 mm (thể thấp) cho phép phẫu thuật viên mổ một thì từ tầng sinh môn (anoplasty) một cách an toàn. D. Luôn phải mổ 3 thì bất kể khoảng cách.
ngoai-02839,ngoai,Dị tật hậu môn trực tràng,Nhi,,,Cận lâm sàng nào bắt buộc phải thực hiện thường quy ở tất cả bệnh nhi dị tật hậu môn trực tràng để tầm soát dị tật hệ tiết niệu phối hợp?,Chụp UIV (Niệu đồ tĩnh mạch).,Siêu âm ổ bụng và hệ tiết niệu.,Soi bàng quang ống cứng.,Chụp cộng hưởng từ (MRI) thận.,,,b,"Siêu âm hệ tiết niệu là xét nghiệm không xâm lấn, giá trị cao, bắt buộc phải làm để loại trừ các dị tật như thận ứ nước, thận đa nang, thiểu sản thận (chữ R trong VACTERL) vốn ảnh hưởng lớn đến tiên lượng."
